고유번호,업소명,대분류,중분류,개업일,상태
3299,썸씽,부산,동래구,20130826,영업/정상
3300,인스타,서울,강남구,20130826,영업/정상
3301,아리아,서울,은평구,20130826,영업/정상
3302,신세계,경기도,포천시,20130822,영업/정상
3303,송이노래주점,울산,동구,20130822,영업/정상
3304,마을,서울,강동구,20130822,영업/정상
3305,대벌,충남,보령시,20130821,영업/정상
3306,샾가요주점,경북,칠곡군,20130821,영업/정상
3307,헬로라이브,경기도,성남시,20130821,영업/정상
3308,제이음악홀,광주광역시,광산구,20130820,영업/정상
3309,쇼킹노래광장,인천,중구,20130819,영업/정상
3310,빠담빠담,광주광역시,광산구,20130819,영업/정상
3311,섹시걸노래방,경남,창원시,20130819,영업/정상
3312,큐브노래광장,경기도,안산시,20130819,영업/정상
3313,윙크노래홀,전남,광양시,20130814,영업/정상
3314,숲속 노래광장주점,경기도,시흥시,20130813,영업/정상
3315,힐링,경기도,화성시,20130813,영업/정상
3316,썬7080라이브,경기도,부천시,20130813,영업/정상
3317,듀퐁,경남,사천시,20130813,영업/정상
3318,샵애플노래홀주점,경기도,평택시,20130813,영업/정상
3319,카리스마술마시는노래방,경남,창원시,20130812,영업/정상
3320,세븐음악홀,전북,남원시,20130812,영업/정상
3321,짝궁노래바,경기도,부천시,20130809,영업/정상
3322,신세계,대구,동구,20130809,영업/정상
3323,오빠가요클럽,경북,경주시,20130808,영업/정상
3324,비너스7080,경기도,수원시,20130808,영업/정상
3325,한솔가요방,제주,서귀포시,20130807,영업/정상
3326,필 가요주점,대구,남구,20130807,영업/정상
3327,주식회사 쓰리포,광주광역시,동구,20130807,영업/정상
3328,임화,부산,금정구,20130806,영업/정상
3329,쿨,부산,해운대구,20130806,영업/정상
3330,윈카페유흥주점,경남,창원시,20130806,영업/정상
3331,썬노래바,경기도,부천시,20130805,영업/정상
3332,아우디,충북,충주시,20130805,영업/정상
3333,딸기,강원도,원주시,20130805,영업/정상
3334,열창,경기도,의정부시,20130805,영업/정상
3335,젠틀맨,전남,여수시,20130805,영업/정상
3336,체인지,대구,동구,20130802,영업/정상
3337,강남,경북,김천시,20130802,영업/정상
3338,다연노래궁주점,충북,충주시,20130801,영업/정상
3339,아리랑 라운지 바,광주광역시,동구,20130801,영업/정상
3340,삼순이노래홀주점,경기도,평택시,20130801,영업/정상
3341,불꽃 가요광장,경기도,시흥시,20130731,영업/정상
3342,명품노래타운,충남,당진시,20130731,영업/정상
3343,원(룸)주점,부산,사하구,20130730,영업/정상
3344,나셀,경남,창원시,20130730,영업/정상
3345,세븐,전남,여수시,20130730,영업/정상
3346,나이스노래타운,울산,울주군,20130729,영업/정상
3347,연화노래홀,전북,부안군,20130729,영업/정상
3348,빙고,제주,서귀포시,20130726,영업/정상
3349,비타민노래클럽,충남,홍성군,20130726,영업/정상
3350,힐링캠프,강원도,태백시,20130726,영업/정상
3351,지오,서울,관악구,20130726,영업/정상
3352,황궁,전남,광양시,20130725,영업/정상
3353,일번지 노래카페,서울,종로구,20130725,영업/정상
3354,끼노래방,울산,동구,20130724,영업/정상
3355,돈텔마마7080,경기도,의정부시,20130724,영업/정상
3356,쿨,서울,관악구,20130724,영업/정상
3357,챔피언노래주점,부산,해운대구,20130723,영업/정상
3358,아바노래주점,대구,북구,20130723,영업/정상
3359,젠틀맨,서울,강북구,20130723,영업/정상
3360,세컨드,경남,진주시,20130723,영업/정상
3361,토마토,전남,광양시,20130722,영업/정상
3362,신세계비지니스,경기도,포천시,20130722,영업/정상
3363,불꽃노래주점,부산,중구,20130722,영업/정상
3364,골프,경남,통영시,20130722,영업/정상
3365,곰성룸유흥주점,경남,창원시,20130722,영업/정상
3366,7번,대구,달서구,20130719,영업/정상
3367,헤븐,대구,중구,20130719,영업/정상
3368,시크릿,경남,통영시,20130719,영업/정상
3369,벤츠,대구,남구,20130718,영업/정상
3370,행쇼노래장,경기도,연천군,20130718,영업/정상
3371,별포차,경기도,이천시,20130718,영업/정상
3372,뉴젠틀맨 가요주점,경기도,시흥시,20130717,영업/정상
3373,드라마가요광장,경기도,시흥시,20130717,영업/정상
3374,바바 유흥주점,전남,무안군,20130717,영업/정상
3375,파라다이스,경남,거제시,20130717,영업/정상
3376,텐 노래바,서울,강서구,20130716,영업/정상
3377,준코뮤직타운 포항죽도3호점,경북,포항시,20130716,영업/정상
3378,벤즈노래방,부산,해운대구,20130716,영업/정상
3379,판도라,광주광역시,서구,20130716,영업/정상
3380,Good노래타운,전남,여수시,20130716,영업/정상
3381,여러분클럽,경기도,화성시,20130715,영업/정상
3382,황진이노래클럽,경기도,화성시,20130715,영업/정상
3383,가왕,경기도,의정부시,20130715,영업/정상
3384,하와이,강원도,강릉시,20130712,영업/정상
3385,엘바(L bar),경남,창원시,20130712,영업/정상
3386,비틀즈Ⅱ,경기도,광주시,20130712,영업/정상
3387,바카스노래주점,울산,동구,20130711,영업/정상
3388,추억의7080,경기도,양평군,20130711,영업/정상
3389,색깔,충남,천안시,20130711,영업/정상
3390,공간노래방,경남,산청군,20130711,영업/정상
3391,로즈,경기도,안양시,20130710,영업/정상
3392,상상노래클럽,충남,당진시,20130709,영업/정상
3393,빠리,서울,강북구,20130709,영업/정상
3394,힐링노래타운,인천,남동구,20130708,영업/정상
3395,포인트음악홀,광주광역시,광산구,20130708,영업/정상
3396,비비노래클럽,충남,당진시,20130705,영업/정상
3397,구남풍한국관,제주,서귀포시,20130704,영업/정상
3398,높은음자리 술래방,경기도,이천시,20130703,영업/정상
3399,힐링노래홀,경기도,안성시,20130702,영업/정상
3400,모니카,부산,동구,20130701,영업/정상
3401,수지큐,경기도,수원시,20130701,영업/정상
3402,제이제이(JJ),경기도,용인시,20130701,영업/정상
3403,베스트노래마당,대전광역시,중구,20130628,영업/정상
3404,힐링노래타운,경기도,부천시,20130627,영업/정상
3405,GABIA(가비아),서울,서초구,20130627,영업/정상
3406,스카이노래클럽,인천,남동구,20130626,영업/정상
3407,가수노래,충남,천안시,20130625,영업/정상
3408,하하 노래주점,경남,밀양시,20130625,영업/정상
3409,호궁노래클럽,경북,경주시,20130625,영업/정상
3410,그린,경기도,안산시,20130625,영업/정상
3411,하나노래바,경기도,부천시,20130624,영업/정상
3412,비행기,울산,남구,20130624,영업/정상
3413,달무리회관,울산,남구,20130624,영업/정상
3414,조은날노래타운,울산,중구,20130624,영업/정상
3415,포인트,대구,달서구,20130624,영업/정상
3416,거산가라오케,경남,통영시,20130624,영업/정상
3417,망고퓨전노래주점,경남,창원시,20130624,영업/정상
3418,힐링유흥주점,경북,문경시,20130624,영업/정상
3419,O.K.술마시는노래주점,충남,예산군,20130621,영업/정상
3420,가요리믹스별밤,서울,영등포구,20130620,영업/정상
3421,에스(S)라인,경기도,구리시,20130620,영업/정상
3422,부산항,부산,북구,20130618,영업/정상
3423,트렌드,서울,강남구,20130618,영업/정상
3424,스카이노래빠,경기도,오산시,20130618,영업/정상
3425,수술마시는노래방,경남,창원시,20130618,영업/정상
3426,올리브술마시는노래방,경남,창원시,20130618,영업/정상
3427,스타노래밤,인천,미추홀구,20130614,영업/정상
3428,제이제이(JJ)노래클럽주점,인천,남동구,20130614,영업/정상
3429,#오라고,경기도,의정부시,20130614,영업/정상
3430,더오렌지룸소주방,광주광역시,북구,20130614,영업/정상
3431,빤쮸 술마시는노래방,경남,창원시,20130614,영업/정상
3432,영일노래빠,경기도,안양시,20130613,영업/정상
3433,번개노래클럽,충남,당진시,20130613,영업/정상
3434,파트너,경기도,부천시,20130612,영업/정상
3435,삼성실내포장타운,부산,사하구,20130612,영업/정상
3436,굿타임,서울,강동구,20130612,영업/정상
3437,대박노래주점,경북,경산시,20130612,영업/정상
3438,모카노래팡팡,경기도,수원시,20130612,영업/정상
3439,디바,경기도,화성시,20130610,영업/정상
3440,길노래짱주점,인천,남동구,20130610,영업/정상
3441,카이져비지니스,충북,청주시,20130610,영업/정상
3442,제니스노래궁,강원도,동해시,20130610,영업/정상
3443,친구,전남,여수시,20130610,영업/정상
3444,황진이노래클럽,경기도,부천시,20130607,영업/정상
3445,앵콜 노래왕,서울,종로구,20130607,영업/정상
3446,궁,충남,천안시,20130607,영업/정상
3447,겐죠,충남,천안시,20130607,영업/정상
3448,스윙노래클럽,충남,천안시,20130607,영업/정상
3449,타워술마시는노래방,경남,통영시,20130607,영업/정상
3450,로얄노래광장,경남,거제시,20130607,영업/정상
3451,스카이노래빠,경기도,양평군,20130605,영업/정상
3452,젠틀맨,울산,동구,20130605,영업/정상
3453,해운대,인천,계양구,20130605,영업/정상
3454,쇼룸소주방,전남,여수시,20130605,영업/정상
3455,초아,부산,해운대구,20130604,영업/정상
3456,힐링룸소주방,광주광역시,광산구,20130604,영업/정상
3457,멕시코,경북,영천시,20130604,영업/정상
3458,타임실내포장,부산,사하구,20130603,영업/정상
3459,아리원노래주점,경남,창원시,20130603,영업/정상
3460,별밤가라오케,경남,거제시,20130603,영업/정상
3461,원클릭가요방,제주,서귀포시,20130531,영업/정상
3462,자기야,경북,포항시,20130531,영업/정상
3463,부킹회관,울산,남구,20130531,영업/정상
3464,여왕맥주방,전남,여수시,20130531,영업/정상
3465,포어하우스,경기도,평택시,20130530,영업/정상
3466,싱글노래뱅크주점,경기도,평택시,20130530,영업/정상
3467,깡통라이브,울산,남구,20130529,영업/정상
3468,짱 노래광장,서울,종로구,20130527,영업/정상
3469,싸이뮤직타운,부산,사하구,20130527,영업/정상
3470,옥경이,부산,금정구,20130527,영업/정상
3471,밀크,울산,울주군,20130527,영업/정상
3472,추억의 파노라마,전북,익산시,20130527,영업/정상
3473,돌체,부산,북구,20130524,영업/정상
3474,술마시는초콜렛룸소주방,광주광역시,서구,20130524,영업/정상
3475,비지니스클럽,경기도,안산시,20130524,영업/정상
3476,레인보우,충북,영동군,20130523,영업/정상
3477,한탄리버스파호텔주점,강원도,철원군,20130523,영업/정상
3478,뉴카튼,전북,전주시,20130523,영업/정상
3479,킹노래클럽,인천,부평구,20130522,영업/정상
3480,젠틀멘,충남,아산시,20130522,영업/정상
3481,금영 노래타운,서울,은평구,20130522,영업/정상
3482,떳다 노래방,제주,서귀포시,20130521,영업/정상
3483,지금 보고싶다,경기도,부천시,20130521,영업/정상
3484,미술관유흥주점,충남,보령시,20130521,영업/정상
3485,큐,서울,은평구,20130521,영업/정상
3486,비너스노래클럽,경기도,화성시,20130520,영업/정상
3487,픽션노래클럽,경기도,화성시,20130520,영업/정상
3488,투유,대구,달서구,20130520,영업/정상
3489,하트노래광장,경기도,안산시,20130520,영업/정상
3490,빵빠레,인천,연수구,20130516,영업/정상
3491,스마트술마시는노래방,경남,창원시,20130516,영업/정상
3492,롤리 노래타운,경기도,수원시,20130516,영업/정상
3493,땡큐2,경기도,부천시,20130515,영업/정상
3494,땡큐1,경기도,부천시,20130515,영업/정상
3495,호박,경기도,구리시,20130515,영업/정상
3496,블루 미인촌,서울,종로구,20130514,영업/정상
3497,방콕,충북,제천시,20130513,영업/정상
3498,비타민,울산,남구,20130513,영업/정상
3499,붐노래빠,경기도,안양시,20130510,영업/정상
3500,배꼽노래광장,경기도,안산시,20130510,영업/정상
3501,캔디,경기도,성남시,20130510,영업/정상
3502,지노래타운,강원도,원주시,20130509,영업/정상
3503,오디션,광주광역시,서구,20130509,영업/정상
3504,훌리건주점,부산,부산진구,20130508,영업/정상
3505,칼라노래타운,인천,중구,20130508,영업/정상
3506,노래하는방석집,충남,당진시,20130508,영업/정상
3507,대경,전남,장흥군,20130508,영업/정상
3508,엘리스,충남,논산시,20130507,영업/정상
3509,버킹검,경기도,동두천시,20130507,영업/정상
3510,럭셔리 노래빠,충북,진천군,20130506,영업/정상
3511,리오노래클럽,경기도,부천시,20130503,영업/정상
3512,화인노래장,충남,논산시,20130503,영업/정상
3513,환희노래방,경남,창원시,20130503,영업/정상
3514,신세계노래광장유흥주점,경북,구미시,20130503,영업/정상
3515,히메,제주,제주시,20130502,영업/정상
3516,마카오노래클럽,충남,천안시,20130502,영업/정상
3517,성신노래마을,경북,경주시,20130502,영업/정상
3518,황진이,경북,영주시,20130502,영업/정상
