범죄대분류,범죄중분류,도시,발생수,발생년도
강력범죄,방화,경기 군포,7,2015
절도범죄,절도,경기 군포,944,2015
폭력범죄,상해,경기 군포,142,2015
폭력범죄,폭행,경기 군포,826,2015
폭력범죄,체포 감금,경기 군포,2,2015
폭력범죄,협박,경기 군포,43,2015
폭력범죄,약취 유인,경기 군포,0,2015
폭력범죄,폭력행위등,경기 군포,131,2015
폭력범죄,공갈,경기 군포,5,2015
폭력범죄,손괴,경기 군포,327,2015
지능범죄,직무유기,경기 군포,0,2015
지능범죄,직권남용,경기 군포,2,2015
지능범죄,증수뢰,경기 군포,0,2015
지능범죄,통화,경기 군포,3,2015
지능범죄,문서 인장,경기 군포,70,2015
지능범죄,유가증권인지,경기 군포,1,2015
지능범죄,사기,경기 군포,942,2015
지능범죄,횡령,경기 군포,265,2015
지능범죄,배임,경기 군포,21,2015
풍속범죄,성풍속범죄,경기 군포,46,2015
풍속범죄,도박범죄,경기 군포,33,2015
특별경제범죄,특별경제범죄,경기 군포,383,2015
마약범죄,마약범죄,경기 군포,15,2015
보건범죄,보건범죄,경기 군포,45,2015
환경범죄,환경범죄,경기 군포,0,2015
교통범죄,교통범죄,경기 군포,2121,2015
노동범죄,노동범죄,경기 군포,4,2015
안보범죄,안보범죄,경기 군포,0,2015
선거범죄,선거범죄,경기 군포,0,2015
병역범죄,병역범죄,경기 군포,53,2015
기타범죄,기타범죄,경기 군포,672,2015
강력범죄,살인기수,경기 남양주,5,2015
강력범죄,살인미수등,경기 남양주,6,2015
강력범죄,강도,경기 남양주,12,2015
강력범죄,강간,경기 남양주,50,2015
강력범죄,유사강간,경기 남양주,2,2015
강력범죄,강제추행,경기 남양주,132,2015
강력범죄,기타 강간 강제추행등,경기 남양주,9,2015
강력범죄,방화,경기 남양주,26,2015
절도범죄,절도,경기 남양주,1888,2015
폭력범죄,상해,경기 남양주,392,2015
폭력범죄,폭행,경기 남양주,1573,2015
폭력범죄,체포 감금,경기 남양주,15,2015
폭력범죄,협박,경기 남양주,101,2015
폭력범죄,약취 유인,경기 남양주,6,2015
폭력범죄,폭력행위등,경기 남양주,395,2015
폭력범죄,공갈,경기 남양주,21,2015
폭력범죄,손괴,경기 남양주,609,2015
지능범죄,직무유기,경기 남양주,6,2015
지능범죄,직권남용,경기 남양주,3,2015
지능범죄,증수뢰,경기 남양주,1,2015
지능범죄,통화,경기 남양주,19,2015
지능범죄,문서 인장,경기 남양주,134,2015
지능범죄,유가증권인지,경기 남양주,3,2015
지능범죄,사기,경기 남양주,1878,2015
지능범죄,횡령,경기 남양주,530,2015
지능범죄,배임,경기 남양주,50,2015
풍속범죄,성풍속범죄,경기 남양주,77,2015
풍속범죄,도박범죄,경기 남양주,53,2015
특별경제범죄,특별경제범죄,경기 남양주,589,2015
마약범죄,마약범죄,경기 남양주,24,2015
보건범죄,보건범죄,경기 남양주,261,2015
환경범죄,환경범죄,경기 남양주,52,2015
교통범죄,교통범죄,경기 남양주,4795,2015
노동범죄,노동범죄,경기 남양주,6,2015
안보범죄,안보범죄,경기 남양주,0,2015
선거범죄,선거범죄,경기 남양주,0,2015
병역범죄,병역범죄,경기 남양주,312,2015
기타범죄,기타범죄,경기 남양주,2361,2015
강력범죄,살인기수,강원 강릉,1,2015
강력범죄,살인미수등,강원 강릉,4,2015
강력범죄,강도,강원 강릉,8,2015
강력범죄,강간,강원 강릉,28,2015
강력범죄,유사강간,강원 강릉,5,2015
강력범죄,강제추행,강원 강릉,56,2015
강력범죄,기타 강간 강제추행등,강원 강릉,1,2015
강력범죄,방화,강원 강릉,5,2015
절도범죄,절도,강원 강릉,832,2015
폭력범죄,상해,강원 강릉,352,2015
폭력범죄,폭행,강원 강릉,535,2015
폭력범죄,체포 감금,강원 강릉,7,2015
폭력범죄,협박,강원 강릉,69,2015
폭력범죄,약취 유인,강원 강릉,0,2015
폭력범죄,폭력행위등,강원 강릉,252,2015
폭력범죄,공갈,강원 강릉,18,2015
폭력범죄,손괴,강원 강릉,401,2015
지능범죄,직무유기,강원 강릉,3,2015
지능범죄,직권남용,강원 강릉,2,2015
지능범죄,증수뢰,강원 강릉,4,2015
지능범죄,통화,강원 강릉,4,2015
지능범죄,문서 인장,강원 강릉,40,2015
지능범죄,유가증권인지,강원 강릉,2,2015
지능범죄,사기,강원 강릉,909,2015
지능범죄,횡령,강원 강릉,145,2015
지능범죄,배임,강원 강릉,9,2015
풍속범죄,성풍속범죄,강원 강릉,30,2015
풍속범죄,도박범죄,강원 강릉,19,2015
특별경제범죄,특별경제범죄,강원 강릉,253,2015
마약범죄,마약범죄,강원 강릉,5,2015
보건범죄,보건범죄,강원 강릉,37,2015
환경범죄,환경범죄,강원 강릉,7,2015
교통범죄,교통범죄,강원 강릉,2737,2015
노동범죄,노동범죄,강원 강릉,15,2015
안보범죄,안보범죄,강원 강릉,0,2015
선거범죄,선거범죄,강원 강릉,7,2015
병역범죄,병역범죄,강원 강릉,33,2015
기타범죄,기타범죄,강원 강릉,899,2015
강력범죄,살인기수,충북 충주,1,2015
강력범죄,살인미수등,충북 충주,1,2015
강력범죄,강도,충북 충주,6,2015
강력범죄,강간,충북 충주,15,2015
강력범죄,유사강간,충북 충주,5,2015
강력범죄,강제추행,충북 충주,55,2015
강력범죄,기타 강간 강제추행등,충북 충주,0,2015
강력범죄,방화,충북 충주,4,2015
절도범죄,절도,충북 충주,925,2015
폭력범죄,상해,충북 충주,265,2015
폭력범죄,폭행,충북 충주,361,2015
폭력범죄,체포 감금,충북 충주,9,2015
폭력범죄,협박,충북 충주,38,2015
폭력범죄,약취 유인,충북 충주,1,2015
폭력범죄,폭력행위등,충북 충주,137,2015
폭력범죄,공갈,충북 충주,10,2015
폭력범죄,손괴,충북 충주,303,2015
지능범죄,직무유기,충북 충주,1,2015
지능범죄,직권남용,충북 충주,3,2015
지능범죄,증수뢰,충북 충주,1,2015
지능범죄,통화,충북 충주,7,2015
지능범죄,문서 인장,충북 충주,58,2015
지능범죄,유가증권인지,충북 충주,0,2015
지능범죄,사기,충북 충주,848,2015
지능범죄,횡령,충북 충주,140,2015
지능범죄,배임,충북 충주,8,2015
풍속범죄,성풍속범죄,충북 충주,35,2015
풍속범죄,도박범죄,충북 충주,33,2015
특별경제범죄,특별경제범죄,충북 충주,204,2015
마약범죄,마약범죄,충북 충주,18,2015
보건범죄,보건범죄,충북 충주,56,2015
환경범죄,환경범죄,충북 충주,9,2015
교통범죄,교통범죄,충북 충주,3902,2015
노동범죄,노동범죄,충북 충주,1,2015
안보범죄,안보범죄,충북 충주,0,2015
선거범죄,선거범죄,충북 충주,1,2015
병역범죄,병역범죄,충북 충주,53,2015
기타범죄,기타범죄,충북 충주,697,2015
강력범죄,살인기수,경북 안동,2,2015
강력범죄,살인미수등,경북 안동,0,2015
강력범죄,강도,경북 안동,0,2015
강력범죄,강간,경북 안동,25,2015
강력범죄,유사강간,경북 안동,2,2015
강력범죄,강제추행,경북 안동,36,2015
강력범죄,기타 강간 강제추행등,경북 안동,4,2015
강력범죄,방화,경북 안동,8,2015
절도범죄,절도,경북 안동,679,2015
폭력범죄,상해,경북 안동,257,2015
폭력범죄,폭행,경북 안동,368,2015
폭력범죄,체포 감금,경북 안동,3,2015
폭력범죄,협박,경북 안동,30,2015
폭력범죄,약취 유인,경북 안동,0,2015
폭력범죄,폭력행위등,경북 안동,152,2015
폭력범죄,공갈,경북 안동,15,2015
폭력범죄,손괴,경북 안동,206,2015
지능범죄,직무유기,경북 안동,2,2015
지능범죄,직권남용,경북 안동,2,2015
지능범죄,증수뢰,경북 안동,0,2015
지능범죄,통화,경북 안동,5,2015
지능범죄,문서 인장,경북 안동,55,2015
지능범죄,유가증권인지,경북 안동,0,2015
지능범죄,사기,경북 안동,793,2015
지능범죄,횡령,경북 안동,90,2015
지능범죄,배임,경북 안동,11,2015
풍속범죄,성풍속범죄,경북 안동,12,2015
풍속범죄,도박범죄,경북 안동,25,2015
특별경제범죄,특별경제범죄,경북 안동,520,2015
마약범죄,마약범죄,경북 안동,19,2015
보건범죄,보건범죄,경북 안동,18,2015
환경범죄,환경범죄,경북 안동,9,2015
교통범죄,교통범죄,경북 안동,1750,2015
노동범죄,노동범죄,경북 안동,6,2015
안보범죄,안보범죄,경북 안동,0,2015
선거범죄,선거범죄,경북 안동,2,2015
병역범죄,병역범죄,경북 안동,38,2015
기타범죄,기타범죄,경북 안동,532,2015
강력범죄,살인기수,경북 경산,1,2015
강력범죄,살인미수등,경북 경산,2,2015
강력범죄,강도,경북 경산,14,2015
강력범죄,강간,경북 경산,23,2015
강력범죄,유사강간,경북 경산,2,2015
강력범죄,강제추행,경북 경산,54,2015
강력범죄,기타 강간 강제추행등,경북 경산,1,2015
강력범죄,방화,경북 경산,5,2015
절도범죄,절도,경북 경산,1174,2015
폭력범죄,상해,경북 경산,248,2015
폭력범죄,폭행,경북 경산,477,2015
폭력범죄,체포 감금,경북 경산,3,2015
폭력범죄,협박,경북 경산,55,2015
폭력범죄,약취 유인,경북 경산,2,2015
폭력범죄,폭력행위등,경북 경산,163,2015
폭력범죄,공갈,경북 경산,18,2015
폭력범죄,손괴,경북 경산,420,2015
지능범죄,직무유기,경북 경산,2,2015
지능범죄,직권남용,경북 경산,1,2015
지능범죄,증수뢰,경북 경산,1,2015
지능범죄,통화,경북 경산,10,2015
지능범죄,문서 인장,경북 경산,67,2015
지능범죄,유가증권인지,경북 경산,0,2015
지능범죄,사기,경북 경산,992,2015
지능범죄,횡령,경북 경산,154,2015
지능범죄,배임,경북 경산,14,2015
풍속범죄,성풍속범죄,경북 경산,63,2015
풍속범죄,도박범죄,경북 경산,36,2015
특별경제범죄,특별경제범죄,경북 경산,257,2015
마약범죄,마약범죄,경북 경산,11,2015
보건범죄,보건범죄,경북 경산,34,2015
환경범죄,환경범죄,경북 경산,10,2015
교통범죄,교통범죄,경북 경산,2464,2015
노동범죄,노동범죄,경북 경산,6,2015
안보범죄,안보범죄,경북 경산,1,2015
선거범죄,선거범죄,경북 경산,4,2015
병역범죄,병역범죄,경북 경산,82,2015
기타범죄,기타범죄,경북 경산,802,2015
강력범죄,살인기수,충남 아산,5,2015
강력범죄,살인미수등,충남 아산,4,2015
강력범죄,강도,충남 아산,2,2015
강력범죄,강간,충남 아산,27,2015
강력범죄,유사강간,충남 아산,2,2015
강력범죄,강제추행,충남 아산,64,2015
강력범죄,기타 강간 강제추행등,충남 아산,2,2015
강력범죄,방화,충남 아산,4,2015
절도범죄,절도,충남 아산,1487,2015
폭력범죄,상해,충남 아산,341,2015
폭력범죄,폭행,충남 아산,770,2015
폭력범죄,체포 감금,충남 아산,6,2015
폭력범죄,협박,충남 아산,46,2015
폭력범죄,약취 유인,충남 아산,0,2015
폭력범죄,폭력행위등,충남 아산,241,2015
폭력범죄,공갈,충남 아산,18,2015
폭력범죄,손괴,충남 아산,322,2015
지능범죄,직무유기,충남 아산,1,2015
지능범죄,직권남용,충남 아산,1,2015
지능범죄,증수뢰,충남 아산,2,2015
지능범죄,통화,충남 아산,3,2015
지능범죄,문서 인장,충남 아산,66,2015
지능범죄,유가증권인지,충남 아산,2,2015
지능범죄,사기,충남 아산,1167,2015
지능범죄,횡령,충남 아산,314,2015
지능범죄,배임,충남 아산,18,2015
풍속범죄,성풍속범죄,충남 아산,64,2015
풍속범죄,도박범죄,충남 아산,46,2015
특별경제범죄,특별경제범죄,충남 아산,304,2015
마약범죄,마약범죄,충남 아산,36,2015
보건범죄,보건범죄,충남 아산,57,2015
환경범죄,환경범죄,충남 아산,7,2015
교통범죄,교통범죄,충남 아산,2296,2015
노동범죄,노동범죄,충남 아산,0,2015
안보범죄,안보범죄,충남 아산,0,2015
선거범죄,선거범죄,충남 아산,4,2015
병역범죄,병역범죄,충남 아산,99,2015
기타범죄,기타범죄,충남 아산,888,2015
강력범죄,살인기수,경남 거제,2,2015
강력범죄,살인미수등,경남 거제,1,2015
강력범죄,강도,경남 거제,4,2015
강력범죄,강간,경남 거제,23,2015
강력범죄,유사강간,경남 거제,2,2015
강력범죄,강제추행,경남 거제,62,2015
강력범죄,기타 강간 강제추행등,경남 거제,1,2015
강력범죄,방화,경남 거제,12,2015
절도범죄,절도,경남 거제,1395,2015
폭력범죄,상해,경남 거제,490,2015
폭력범죄,폭행,경남 거제,525,2015
폭력범죄,체포 감금,경남 거제,4,2015
폭력범죄,협박,경남 거제,36,2015
폭력범죄,약취 유인,경남 거제,1,2015
폭력범죄,폭력행위등,경남 거제,229,2015
폭력범죄,공갈,경남 거제,9,2015
폭력범죄,손괴,경남 거제,344,2015
지능범죄,직무유기,경남 거제,2,2015
지능범죄,직권남용,경남 거제,1,2015
지능범죄,증수뢰,경남 거제,0,2015
지능범죄,통화,경남 거제,0,2015
지능범죄,문서 인장,경남 거제,69,2015
지능범죄,유가증권인지,경남 거제,1,2015
지능범죄,사기,경남 거제,1418,2015
지능범죄,횡령,경남 거제,190,2015
지능범죄,배임,경남 거제,30,2015
풍속범죄,성풍속범죄,경남 거제,38,2015
풍속범죄,도박범죄,경남 거제,113,2015
특별경제범죄,특별경제범죄,경남 거제,230,2015
마약범죄,마약범죄,경남 거제,22,2015
보건범죄,보건범죄,경남 거제,71,2015
환경범죄,환경범죄,경남 거제,19,2015
교통범죄,교통범죄,경남 거제,4832,2015
노동범죄,노동범죄,경남 거제,14,2015
안보범죄,안보범죄,경남 거제,1,2015
선거범죄,선거범죄,경남 거제,3,2015
병역범죄,병역범죄,경남 거제,112,2015
기타범죄,기타범죄,경남 거제,957,2015
강력범죄,살인기수,경북 김천,0,2015
강력범죄,살인미수등,경북 김천,1,2015
강력범죄,강도,경북 김천,3,2015
강력범죄,강간,경북 김천,14,2015
강력범죄,유사강간,경북 김천,1,2015
강력범죄,강제추행,경북 김천,25,2015
강력범죄,기타 강간 강제추행등,경북 김천,2,2015
강력범죄,방화,경북 김천,4,2015
절도범죄,절도,경북 김천,506,2015
폭력범죄,상해,경북 김천,200,2015
폭력범죄,폭행,경북 김천,300,2015
폭력범죄,체포 감금,경북 김천,2,2015
폭력범죄,협박,경북 김천,10,2015
폭력범죄,약취 유인,경북 김천,0,2015
폭력범죄,폭력행위등,경북 김천,93,2015
폭력범죄,공갈,경북 김천,4,2015
폭력범죄,손괴,경북 김천,147,2015
지능범죄,직무유기,경북 김천,0,2015
지능범죄,직권남용,경북 김천,2,2015
지능범죄,증수뢰,경북 김천,0,2015
지능범죄,통화,경북 김천,0,2015
지능범죄,문서 인장,경북 김천,20,2015
지능범죄,유가증권인지,경북 김천,1,2015
지능범죄,사기,경북 김천,575,2015
지능범죄,횡령,경북 김천,73,2015
지능범죄,배임,경북 김천,12,2015
풍속범죄,성풍속범죄,경북 김천,17,2015
풍속범죄,도박범죄,경북 김천,26,2015
특별경제범죄,특별경제범죄,경북 김천,143,2015
마약범죄,마약범죄,경북 김천,17,2015
보건범죄,보건범죄,경북 김천,25,2015
환경범죄,환경범죄,경북 김천,7,2015
교통범죄,교통범죄,경북 김천,2121,2015
노동범죄,노동범죄,경북 김천,6,2015
안보범죄,안보범죄,경북 김천,0,2015
선거범죄,선거범죄,경북 김천,11,2015
병역범죄,병역범죄,경북 김천,37,2015
기타범죄,기타범죄,경북 김천,464,2015
강력범죄,살인기수,전북 정읍,0,2015
강력범죄,살인미수등,전북 정읍,1,2015
강력범죄,강도,전북 정읍,0,2015
강력범죄,강간,전북 정읍,16,2015
강력범죄,유사강간,전북 정읍,1,2015
강력범죄,강제추행,전북 정읍,24,2015
강력범죄,기타 강간 강제추행등,전북 정읍,1,2015
강력범죄,방화,전북 정읍,6,2015
절도범죄,절도,전북 정읍,565,2015
폭력범죄,상해,전북 정읍,108,2015
폭력범죄,폭행,전북 정읍,263,2015
폭력범죄,체포 감금,전북 정읍,4,2015
폭력범죄,협박,전북 정읍,25,2015
폭력범죄,약취 유인,전북 정읍,1,2015
폭력범죄,폭력행위등,전북 정읍,76,2015
폭력범죄,공갈,전북 정읍,1,2015
폭력범죄,손괴,전북 정읍,89,2015
지능범죄,직무유기,전북 정읍,5,2015
지능범죄,직권남용,전북 정읍,0,2015
지능범죄,증수뢰,전북 정읍,1,2015
지능범죄,통화,전북 정읍,1,2015
지능범죄,문서 인장,전북 정읍,30,2015
지능범죄,유가증권인지,전북 정읍,0,2015
지능범죄,사기,전북 정읍,493,2015
지능범죄,횡령,전북 정읍,69,2015
지능범죄,배임,전북 정읍,7,2015
풍속범죄,성풍속범죄,전북 정읍,28,2015
풍속범죄,도박범죄,전북 정읍,20,2015
특별경제범죄,특별경제범죄,전북 정읍,96,2015
마약범죄,마약범죄,전북 정읍,1,2015
보건범죄,보건범죄,전북 정읍,37,2015
환경범죄,환경범죄,전북 정읍,7,2015
교통범죄,교통범죄,전북 정읍,1115,2015
노동범죄,노동범죄,전북 정읍,2,2015
안보범죄,안보범죄,전북 정읍,0,2015
선거범죄,선거범죄,전북 정읍,7,2015
병역범죄,병역범죄,전북 정읍,27,2015
기타범죄,기타범죄,전북 정읍,401,2015
강력범죄,살인기수,경기 용인,7,2015
강력범죄,살인미수등,경기 용인,5,2015
강력범죄,강도,경기 용인,11,2015
강력범죄,강간,경기 용인,53,2015
강력범죄,유사강간,경기 용인,9,2015
강력범죄,강제추행,경기 용인,209,2015
강력범죄,기타 강간 강제추행등,경기 용인,7,2015
강력범죄,방화,경기 용인,15,2015
절도범죄,절도,경기 용인,2791,2015
폭력범죄,상해,경기 용인,454,2015
폭력범죄,폭행,경기 용인,1710,2015
폭력범죄,체포 감금,경기 용인,13,2015
폭력범죄,협박,경기 용인,115,2015
폭력범죄,약취 유인,경기 용인,5,2015
폭력범죄,폭력행위등,경기 용인,365,2015
폭력범죄,공갈,경기 용인,47,2015
폭력범죄,손괴,경기 용인,704,2015
지능범죄,직무유기,경기 용인,3,2015
지능범죄,직권남용,경기 용인,2,2015
지능범죄,증수뢰,경기 용인,3,2015
지능범죄,통화,경기 용인,22,2015
지능범죄,문서 인장,경기 용인,183,2015
지능범죄,유가증권인지,경기 용인,0,2015
지능범죄,사기,경기 용인,3312,2015
지능범죄,횡령,경기 용인,655,2015
지능범죄,배임,경기 용인,74,2015
풍속범죄,성풍속범죄,경기 용인,156,2015
풍속범죄,도박범죄,경기 용인,63,2015
특별경제범죄,특별경제범죄,경기 용인,831,2015
마약범죄,마약범죄,경기 용인,137,2015
보건범죄,보건범죄,경기 용인,170,2015
환경범죄,환경범죄,경기 용인,60,2015
교통범죄,교통범죄,경기 용인,7716,2015
노동범죄,노동범죄,경기 용인,5,2015
안보범죄,안보범죄,경기 용인,2,2015
선거범죄,선거범죄,경기 용인,8,2015
병역범죄,병역범죄,경기 용인,235,2015
기타범죄,기타범죄,경기 용인,2304,2015
강력범죄,살인기수,경기 시흥,9,2015
강력범죄,살인미수등,경기 시흥,6,2015
강력범죄,강도,경기 시흥,14,2015
강력범죄,강간,경기 시흥,36,2015
강력범죄,유사강간,경기 시흥,5,2015
강력범죄,강제추행,경기 시흥,171,2015
강력범죄,기타 강간 강제추행등,경기 시흥,6,2015
강력범죄,방화,경기 시흥,25,2015
절도범죄,절도,경기 시흥,1791,2015
폭력범죄,상해,경기 시흥,295,2015
폭력범죄,폭행,경기 시흥,1465,2015
폭력범죄,체포 감금,경기 시흥,6,2015
폭력범죄,협박,경기 시흥,94,2015
폭력범죄,약취 유인,경기 시흥,1,2015
폭력범죄,폭력행위등,경기 시흥,375,2015
폭력범죄,공갈,경기 시흥,33,2015
폭력범죄,손괴,경기 시흥,649,2015
지능범죄,직무유기,경기 시흥,4,2015
지능범죄,직권남용,경기 시흥,3,2015
지능범죄,증수뢰,경기 시흥,17,2015
지능범죄,통화,경기 시흥,15,2015
지능범죄,문서 인장,경기 시흥,102,2015
지능범죄,유가증권인지,경기 시흥,7,2015
지능범죄,사기,경기 시흥,2453,2015
지능범죄,횡령,경기 시흥,443,2015
지능범죄,배임,경기 시흥,29,2015
풍속범죄,성풍속범죄,경기 시흥,305,2015
풍속범죄,도박범죄,경기 시흥,89,2015
특별경제범죄,특별경제범죄,경기 시흥,623,2015
마약범죄,마약범죄,경기 시흥,41,2015
보건범죄,보건범죄,경기 시흥,302,2015
환경범죄,환경범죄,경기 시흥,58,2015
교통범죄,교통범죄,경기 시흥,7830,2015
노동범죄,노동범죄,경기 시흥,5,2015
안보범죄,안보범죄,경기 시흥,0,2015
선거범죄,선거범죄,경기 시흥,3,2015
병역범죄,병역범죄,경기 시흥,228,2015
기타범죄,기타범죄,경기 시흥,1961,2015
강력범죄,살인기수,경기 파주,3,2015
강력범죄,살인미수등,경기 파주,4,2015
강력범죄,강도,경기 파주,5,2015
강력범죄,강간,경기 파주,29,2015
강력범죄,유사강간,경기 파주,3,2015
강력범죄,강제추행,경기 파주,89,2015
강력범죄,기타 강간 강제추행등,경기 파주,2,2015
강력범죄,방화,경기 파주,9,2015
절도범죄,절도,경기 파주,1136,2015
폭력범죄,상해,경기 파주,261,2015
폭력범죄,폭행,경기 파주,1078,2015
폭력범죄,체포 감금,경기 파주,2,2015
폭력범죄,협박,경기 파주,74,2015
폭력범죄,약취 유인,경기 파주,9,2015
폭력범죄,폭력행위등,경기 파주,238,2015
폭력범죄,공갈,경기 파주,15,2015
폭력범죄,손괴,경기 파주,430,2015
지능범죄,직무유기,경기 파주,1,2015
지능범죄,직권남용,경기 파주,3,2015
지능범죄,증수뢰,경기 파주,3,2015
지능범죄,통화,경기 파주,8,2015
지능범죄,문서 인장,경기 파주,85,2015
지능범죄,유가증권인지,경기 파주,8,2015
지능범죄,사기,경기 파주,1888,2015
지능범죄,횡령,경기 파주,400,2015
지능범죄,배임,경기 파주,48,2015
풍속범죄,성풍속범죄,경기 파주,71,2015
풍속범죄,도박범죄,경기 파주,34,2015
특별경제범죄,특별경제범죄,경기 파주,667,2015
마약범죄,마약범죄,경기 파주,48,2015
보건범죄,보건범죄,경기 파주,102,2015
환경범죄,환경범죄,경기 파주,51,2015
교통범죄,교통범죄,경기 파주,6218,2015
노동범죄,노동범죄,경기 파주,5,2015
안보범죄,안보범죄,경기 파주,0,2015
선거범죄,선거범죄,경기 파주,11,2015
병역범죄,병역범죄,경기 파주,142,2015
기타범죄,기타범죄,경기 파주,1355,2015
강력범죄,살인기수,경남 양산,2,2015
강력범죄,살인미수등,경남 양산,6,2015
강력범죄,강도,경남 양산,2,2015
강력범죄,강간,경남 양산,35,2015
강력범죄,유사강간,경남 양산,3,2015
강력범죄,강제추행,경남 양산,59,2015
강력범죄,기타 강간 강제추행등,경남 양산,1,2015
강력범죄,방화,경남 양산,9,2015
절도범죄,절도,경남 양산,1205,2015
폭력범죄,상해,경남 양산,307,2015
폭력범죄,폭행,경남 양산,613,2015
폭력범죄,체포 감금,경남 양산,10,2015
폭력범죄,협박,경남 양산,49,2015
폭력범죄,약취 유인,경남 양산,0,2015
폭력범죄,폭력행위등,경남 양산,144,2015
폭력범죄,공갈,경남 양산,16,2015
폭력범죄,손괴,경남 양산,323,2015
지능범죄,직무유기,경남 양산,2,2015
지능범죄,직권남용,경남 양산,5,2015
지능범죄,증수뢰,경남 양산,0,2015
지능범죄,통화,경남 양산,2,2015
지능범죄,문서 인장,경남 양산,47,2015
지능범죄,유가증권인지,경남 양산,0,2015
지능범죄,사기,경남 양산,1256,2015
지능범죄,횡령,경남 양산,180,2015
지능범죄,배임,경남 양산,19,2015
풍속범죄,성풍속범죄,경남 양산,52,2015
풍속범죄,도박범죄,경남 양산,24,2015
특별경제범죄,특별경제범죄,경남 양산,310,2015
마약범죄,마약범죄,경남 양산,25,2015
보건범죄,보건범죄,경남 양산,57,2015
환경범죄,환경범죄,경남 양산,7,2015
교통범죄,교통범죄,경남 양산,3759,2015
노동범죄,노동범죄,경남 양산,10,2015
안보범죄,안보범죄,경남 양산,0,2015
선거범죄,선거범죄,경남 양산,3,2015
병역범죄,병역범죄,경남 양산,158,2015
기타범죄,기타범죄,경남 양산,978,2015
강력범죄,살인기수,경기 이천,3,2015
강력범죄,살인미수등,경기 이천,2,2015
강력범죄,강도,경기 이천,8,2015
강력범죄,강간,경기 이천,23,2015
강력범죄,유사강간,경기 이천,3,2015
강력범죄,강제추행,경기 이천,59,2015
강력범죄,기타 강간 강제추행등,경기 이천,4,2015
강력범죄,방화,경기 이천,10,2015
절도범죄,절도,경기 이천,655,2015
폭력범죄,상해,경기 이천,161,2015
폭력범죄,폭행,경기 이천,668,2015
폭력범죄,체포 감금,경기 이천,2,2015
폭력범죄,협박,경기 이천,29,2015
폭력범죄,약취 유인,경기 이천,9,2015
폭력범죄,폭력행위등,경기 이천,141,2015
폭력범죄,공갈,경기 이천,5,2015
폭력범죄,손괴,경기 이천,220,2015
지능범죄,직무유기,경기 이천,0,2015
지능범죄,직권남용,경기 이천,0,2015
지능범죄,증수뢰,경기 이천,0,2015
지능범죄,통화,경기 이천,1,2015
지능범죄,문서 인장,경기 이천,49,2015
지능범죄,유가증권인지,경기 이천,0,2015
지능범죄,사기,경기 이천,846,2015
지능범죄,횡령,경기 이천,178,2015
지능범죄,배임,경기 이천,19,2015
풍속범죄,성풍속범죄,경기 이천,27,2015
풍속범죄,도박범죄,경기 이천,28,2015
특별경제범죄,특별경제범죄,경기 이천,209,2015
마약범죄,마약범죄,경기 이천,10,2015
보건범죄,보건범죄,경기 이천,41,2015
환경범죄,환경범죄,경기 이천,43,2015
교통범죄,교통범죄,경기 이천,2653,2015
노동범죄,노동범죄,경기 이천,0,2015
안보범죄,안보범죄,경기 이천,0,2015
선거범죄,선거범죄,경기 이천,9,2015
병역범죄,병역범죄,경기 이천,71,2015
기타범죄,기타범죄,경기 이천,829,2015
강력범죄,살인기수,경기 구리,0,2015
강력범죄,살인미수등,경기 구리,3,2015
강력범죄,강도,경기 구리,6,2015
강력범죄,강간,경기 구리,22,2015
강력범죄,유사강간,경기 구리,1,2015
강력범죄,강제추행,경기 구리,73,2015
강력범죄,기타 강간 강제추행등,경기 구리,3,2015
강력범죄,방화,경기 구리,9,2015
절도범죄,절도,경기 구리,1042,2015
폭력범죄,상해,경기 구리,181,2015
폭력범죄,폭행,경기 구리,893,2015
폭력범죄,체포 감금,경기 구리,4,2015
폭력범죄,협박,경기 구리,36,2015
폭력범죄,약취 유인,경기 구리,2,2015
폭력범죄,폭력행위등,경기 구리,183,2015
폭력범죄,공갈,경기 구리,17,2015
폭력범죄,손괴,경기 구리,258,2015
지능범죄,직무유기,경기 구리,2,2015
지능범죄,직권남용,경기 구리,0,2015
지능범죄,증수뢰,경기 구리,2,2015
지능범죄,통화,경기 구리,9,2015
지능범죄,문서 인장,경기 구리,53,2015
지능범죄,유가증권인지,경기 구리,4,2015
지능범죄,사기,경기 구리,1229,2015
지능범죄,횡령,경기 구리,191,2015
지능범죄,배임,경기 구리,11,2015
풍속범죄,성풍속범죄,경기 구리,104,2015
풍속범죄,도박범죄,경기 구리,22,2015
특별경제범죄,특별경제범죄,경기 구리,299,2015
마약범죄,마약범죄,경기 구리,16,2015
보건범죄,보건범죄,경기 구리,62,2015
환경범죄,환경범죄,경기 구리,9,2015
교통범죄,교통범죄,경기 구리,2151,2015
노동범죄,노동범죄,경기 구리,2,2015
안보범죄,안보범죄,경기 구리,0,2015
선거범죄,선거범죄,경기 구리,2,2015
병역범죄,병역범죄,경기 구리,71,2015
기타범죄,기타범죄,경기 구리,699,2015
강력범죄,살인기수,충남 서산,0,2015
강력범죄,살인미수등,충남 서산,1,2015
강력범죄,강도,충남 서산,6,2015
강력범죄,강간,충남 서산,11,2015
강력범죄,유사강간,충남 서산,7,2015
강력범죄,강제추행,충남 서산,48,2015
강력범죄,기타 강간 강제추행등,충남 서산,2,2015
강력범죄,방화,충남 서산,5,2015
절도범죄,절도,충남 서산,769,2015
