범죄대분류,범죄중분류,도시,발생수,발생년도
강력범죄 ,유사강간,경남 양산,0,2013
강력범죄 ,강제추행,경남 양산,58,2013
강력범죄 ,기타 강간 강제추행등,경남 양산,8,2013
강력범죄 ,방화,경남 양산,4,2013
절도범죄,절도,경남 양산,1373,2013
폭력범죄 ,상해,경남 양산,266,2013
폭력범죄 ,폭행,경남 양산,669,2013
폭력범죄 ,체포 감금,경남 양산,4,2013
폭력범죄 ,협박,경남 양산,40,2013
폭력범죄 ,약취 유인,경남 양산,2,2013
폭력범죄 ,폭력행위등,경남 양산,240,2013
폭력범죄 ,공갈,경남 양산,15,2013
폭력범죄 ,손괴,경남 양산,315,2013
지능범죄 ,직무유기,경남 양산,6,2013
지능범죄 ,직권남용,경남 양산,0,2013
지능범죄 ,증수뢰,경남 양산,1,2013
지능범죄 ,통화,경남 양산,1,2013
지능범죄 ,문서 인장,경남 양산,63,2013
지능범죄 ,유가증권인지,경남 양산,3,2013
지능범죄 ,사기,경남 양산,1383,2013
지능범죄 ,횡령,경남 양산,164,2013
지능범죄 ,배임,경남 양산,19,2013
풍속범죄 ,성풍속범죄,경남 양산,93,2013
풍속범죄 ,도박범죄,경남 양산,60,2013
특별경제범죄 ,특별경제범죄 ,경남 양산,268,2013
마약범죄,마약범죄,경남 양산,33,2013
보건범죄,보건범죄,경남 양산,78,2013
환경범죄,환경범죄,경남 양산,7,2013
교통범죄,교통범죄,경남 양산,4186,2013
노동범죄,노동범죄,경남 양산,5,2013
안보범죄,안보범죄,경남 양산,0,2013
선거범죄,선거범죄,경남 양산,2,2013
병역범죄,병역범죄,경남 양산,191,2013
기타범죄,기타범죄,경남 양산,776,2013
강력범죄 ,살인기수,경기 이천,2,2013
강력범죄 ,살인미수등,경기 이천,5,2013
강력범죄 ,강도,경기 이천,3,2013
강력범죄 ,강간,경기 이천,23,2013
강력범죄 ,유사강간,경기 이천,0,2013
강력범죄 ,강제추행,경기 이천,51,2013
강력범죄 ,기타 강간 강제추행등,경기 이천,7,2013
강력범죄 ,방화,경기 이천,6,2013
절도범죄,절도,경기 이천,838,2013
폭력범죄 ,상해,경기 이천,209,2013
폭력범죄 ,폭행,경기 이천,594,2013
폭력범죄 ,체포 감금,경기 이천,5,2013
폭력범죄 ,협박,경기 이천,35,2013
폭력범죄 ,약취 유인,경기 이천,1,2013
폭력범죄 ,폭력행위등,경기 이천,203,2013
폭력범죄 ,공갈,경기 이천,11,2013
폭력범죄 ,손괴,경기 이천,248,2013
지능범죄 ,직무유기,경기 이천,3,2013
지능범죄 ,직권남용,경기 이천,1,2013
지능범죄 ,증수뢰,경기 이천,0,2013
지능범죄 ,통화,경기 이천,11,2013
지능범죄 ,문서 인장,경기 이천,56,2013
지능범죄 ,유가증권인지,경기 이천,3,2013
지능범죄 ,사기,경기 이천,872,2013
지능범죄 ,횡령,경기 이천,155,2013
지능범죄 ,배임,경기 이천,22,2013
풍속범죄 ,성풍속범죄,경기 이천,43,2013
풍속범죄 ,도박범죄,경기 이천,23,2013
특별경제범죄 ,특별경제범죄 ,경기 이천,276,2013
마약범죄,마약범죄,경기 이천,9,2013
보건범죄,보건범죄,경기 이천,48,2013
환경범죄,환경범죄,경기 이천,42,2013
교통범죄,교통범죄,경기 이천,2589,2013
노동범죄,노동범죄,경기 이천,35,2013
안보범죄,안보범죄,경기 이천,0,2013
선거범죄,선거범죄,경기 이천,1,2013
병역범죄,병역범죄,경기 이천,164,2013
기타범죄,기타범죄,경기 이천,761,2013
강력범죄 ,살인기수,경기 구리,0,2013
강력범죄 ,살인미수등,경기 구리,1,2013
강력범죄 ,강도,경기 구리,5,2013
강력범죄 ,강간,경기 구리,27,2013
강력범죄 ,유사강간,경기 구리,2,2013
강력범죄 ,강제추행,경기 구리,49,2013
강력범죄 ,기타 강간 강제추행등,경기 구리,3,2013
강력범죄 ,방화,경기 구리,4,2013
절도범죄,절도,경기 구리,1239,2013
폭력범죄 ,상해,경기 구리,152,2013
폭력범죄 ,폭행,경기 구리,782,2013
폭력범죄 ,체포 감금,경기 구리,4,2013
폭력범죄 ,협박,경기 구리,19,2013
폭력범죄 ,약취 유인,경기 구리,0,2013
폭력범죄 ,폭력행위등,경기 구리,211,2013
폭력범죄 ,공갈,경기 구리,23,2013
폭력범죄 ,손괴,경기 구리,272,2013
지능범죄 ,직무유기,경기 구리,3,2013
지능범죄 ,직권남용,경기 구리,4,2013
지능범죄 ,증수뢰,경기 구리,1,2013
지능범죄 ,통화,경기 구리,30,2013
지능범죄 ,문서 인장,경기 구리,67,2013
지능범죄 ,유가증권인지,경기 구리,1,2013
지능범죄 ,사기,경기 구리,1136,2013
지능범죄 ,횡령,경기 구리,124,2013
지능범죄 ,배임,경기 구리,7,2013
풍속범죄 ,성풍속범죄,경기 구리,105,2013
풍속범죄 ,도박범죄,경기 구리,30,2013
특별경제범죄 ,특별경제범죄 ,경기 구리,284,2013
마약범죄,마약범죄,경기 구리,13,2013
보건범죄,보건범죄,경기 구리,56,2013
환경범죄,환경범죄,경기 구리,13,2013
교통범죄,교통범죄,경기 구리,2230,2013
노동범죄,노동범죄,경기 구리,1,2013
안보범죄,안보범죄,경기 구리,0,2013
선거범죄,선거범죄,경기 구리,3,2013
병역범죄,병역범죄,경기 구리,56,2013
기타범죄,기타범죄,경기 구리,481,2013
강력범죄 ,살인기수,충남 서산,1,2013
강력범죄 ,살인미수등,충남 서산,4,2013
강력범죄 ,강도,충남 서산,2,2013
강력범죄 ,강간,충남 서산,21,2013
강력범죄 ,유사강간,충남 서산,0,2013
강력범죄 ,강제추행,충남 서산,30,2013
강력범죄 ,기타 강간 강제추행등,충남 서산,4,2013
강력범죄 ,방화,충남 서산,9,2013
절도범죄,절도,충남 서산,789,2013
폭력범죄 ,상해,충남 서산,187,2013
폭력범죄 ,폭행,충남 서산,178,2013
폭력범죄 ,체포 감금,충남 서산,4,2013
폭력범죄 ,협박,충남 서산,7,2013
폭력범죄 ,약취 유인,충남 서산,0,2013
폭력범죄 ,폭력행위등,충남 서산,122,2013
폭력범죄 ,공갈,충남 서산,7,2013
폭력범죄 ,손괴,충남 서산,167,2013
지능범죄 ,직무유기,충남 서산,0,2013
지능범죄 ,직권남용,충남 서산,0,2013
지능범죄 ,증수뢰,충남 서산,0,2013
지능범죄 ,통화,충남 서산,8,2013
지능범죄 ,문서 인장,충남 서산,40,2013
지능범죄 ,유가증권인지,충남 서산,2,2013
지능범죄 ,사기,충남 서산,853,2013
지능범죄 ,횡령,충남 서산,85,2013
지능범죄 ,배임,충남 서산,11,2013
풍속범죄 ,성풍속범죄,충남 서산,27,2013
풍속범죄 ,도박범죄,충남 서산,22,2013
특별경제범죄 ,특별경제범죄 ,충남 서산,113,2013
마약범죄,마약범죄,충남 서산,19,2013
보건범죄,보건범죄,충남 서산,47,2013
환경범죄,환경범죄,충남 서산,24,2013
교통범죄,교통범죄,충남 서산,1882,2013
노동범죄,노동범죄,충남 서산,2,2013
안보범죄,안보범죄,충남 서산,0,2013
선거범죄,선거범죄,충남 서산,2,2013
병역범죄,병역범죄,충남 서산,62,2013
기타범죄,기타범죄,충남 서산,484,2013
강력범죄 ,살인기수,충북 제천,0,2013
강력범죄 ,살인미수등,충북 제천,2,2013
강력범죄 ,강도,충북 제천,3,2013
강력범죄 ,강간,충북 제천,14,2013
강력범죄 ,유사강간,충북 제천,1,2013
강력범죄 ,강제추행,충북 제천,35,2013
강력범죄 ,기타 강간 강제추행등,충북 제천,1,2013
강력범죄 ,방화,충북 제천,4,2013
절도범죄,절도,충북 제천,628,2013
폭력범죄 ,상해,충북 제천,174,2013
폭력범죄 ,폭행,충북 제천,225,2013
폭력범죄 ,체포 감금,충북 제천,5,2013
폭력범죄 ,협박,충북 제천,12,2013
폭력범죄 ,약취 유인,충북 제천,0,2013
폭력범죄 ,폭력행위등,충북 제천,147,2013
폭력범죄 ,공갈,충북 제천,1,2013
폭력범죄 ,손괴,충북 제천,167,2013
지능범죄 ,직무유기,충북 제천,4,2013
지능범죄 ,직권남용,충북 제천,0,2013
지능범죄 ,증수뢰,충북 제천,0,2013
지능범죄 ,통화,충북 제천,4,2013
지능범죄 ,문서 인장,충북 제천,21,2013
지능범죄 ,유가증권인지,충북 제천,0,2013
지능범죄 ,사기,충북 제천,574,2013
지능범죄 ,횡령,충북 제천,80,2013
지능범죄 ,배임,충북 제천,6,2013
풍속범죄 ,성풍속범죄,충북 제천,19,2013
풍속범죄 ,도박범죄,충북 제천,20,2013
특별경제범죄 ,특별경제범죄 ,충북 제천,103,2013
마약범죄,마약범죄,충북 제천,6,2013
보건범죄,보건범죄,충북 제천,26,2013
환경범죄,환경범죄,충북 제천,16,2013
교통범죄,교통범죄,충북 제천,2164,2013
노동범죄,노동범죄,충북 제천,2,2013
안보범죄,안보범죄,충북 제천,1,2013
선거범죄,선거범죄,충북 제천,0,2013
병역범죄,병역범죄,충북 제천,25,2013
기타범죄,기타범죄,충북 제천,348,2013
강력범죄 ,살인기수,충남 논산,3,2013
강력범죄 ,살인미수등,충남 논산,7,2013
강력범죄 ,강도,충남 논산,3,2013
강력범죄 ,강간,충남 논산,15,2013
강력범죄 ,유사강간,충남 논산,0,2013
강력범죄 ,강제추행,충남 논산,31,2013
강력범죄 ,기타 강간 강제추행등,충남 논산,3,2013
강력범죄 ,방화,충남 논산,5,2013
절도범죄,절도,충남 논산,863,2013
폭력범죄 ,상해,충남 논산,165,2013
폭력범죄 ,폭행,충남 논산,64,2013
폭력범죄 ,체포 감금,충남 논산,1,2013
폭력범죄 ,협박,충남 논산,14,2013
폭력범죄 ,약취 유인,충남 논산,0,2013
폭력범죄 ,폭력행위등,충남 논산,65,2013
폭력범죄 ,공갈,충남 논산,8,2013
폭력범죄 ,손괴,충남 논산,94,2013
지능범죄 ,직무유기,충남 논산,0,2013
지능범죄 ,직권남용,충남 논산,4,2013
지능범죄 ,증수뢰,충남 논산,0,2013
지능범죄 ,통화,충남 논산,5,2013
지능범죄 ,문서 인장,충남 논산,55,2013
지능범죄 ,유가증권인지,충남 논산,1,2013
지능범죄 ,사기,충남 논산,559,2013
지능범죄 ,횡령,충남 논산,55,2013
지능범죄 ,배임,충남 논산,9,2013
풍속범죄 ,성풍속범죄,충남 논산,21,2013
풍속범죄 ,도박범죄,충남 논산,21,2013
특별경제범죄 ,특별경제범죄 ,충남 논산,128,2013
마약범죄,마약범죄,충남 논산,1,2013
보건범죄,보건범죄,충남 논산,21,2013
환경범죄,환경범죄,충남 논산,18,2013
교통범죄,교통범죄,충남 논산,1272,2013
노동범죄,노동범죄,충남 논산,0,2013
안보범죄,안보범죄,충남 논산,1,2013
선거범죄,선거범죄,충남 논산,0,2013
병역범죄,병역범죄,충남 논산,75,2013
기타범죄,기타범죄,충남 논산,387,2013
강력범죄 ,살인기수,기타도시,31,2013
강력범죄 ,살인미수등,기타도시,52,2013
강력범죄 ,강도,기타도시,127,2013
강력범죄 ,강간,기타도시,445,2013
강력범죄 ,유사강간,기타도시,2,2013
강력범죄 ,강제추행,기타도시,958,2013
강력범죄 ,기타 강간 강제추행등,기타도시,134,2013
강력범죄 ,방화,기타도시,163,2013
절도범죄,절도,기타도시,18149,2013
폭력범죄 ,상해,기타도시,4918,2013
폭력범죄 ,폭행,기타도시,8622,2013
폭력범죄 ,체포 감금,기타도시,98,2013
폭력범죄 ,협박,기타도시,386,2013
폭력범죄 ,약취 유인,기타도시,17,2013
폭력범죄 ,폭력행위등,기타도시,3504,2013
폭력범죄 ,공갈,기타도시,291,2013
폭력범죄 ,손괴,기타도시,4175,2013
지능범죄 ,직무유기,기타도시,52,2013
지능범죄 ,직권남용,기타도시,25,2013
지능범죄 ,증수뢰,기타도시,24,2013
지능범죄 ,통화,기타도시,193,2013
지능범죄 ,문서 인장,기타도시,1152,2013
지능범죄 ,유가증권인지,기타도시,25,2013
지능범죄 ,사기,기타도시,20389,2013
지능범죄 ,횡령,기타도시,2509,2013
지능범죄 ,배임,기타도시,396,2013
풍속범죄 ,성풍속범죄,기타도시,1168,2013
풍속범죄 ,도박범죄,기타도시,706,2013
특별경제범죄 ,특별경제범죄 ,기타도시,5260,2013
마약범죄,마약범죄,기타도시,403,2013
보건범죄,보건범죄,기타도시,4076,2013
환경범죄,환경범죄,기타도시,799,2013
교통범죄,교통범죄,기타도시,53138,2013
노동범죄,노동범죄,기타도시,88,2013
안보범죄,안보범죄,기타도시,5,2013
선거범죄,선거범죄,기타도시,29,2013
병역범죄,병역범죄,기타도시,1824,2013
기타범죄,기타범죄,기타도시,15950,2013
강력범죄 ,살인기수,도시이외,37,2013
강력범죄 ,살인미수등,도시이외,71,2013
강력범죄 ,강도,도시이외,95,2013
강력범죄 ,강간,도시이외,392,2013
강력범죄 ,유사강간,도시이외,7,2013
강력범죄 ,강제추행,도시이외,637,2013
강력범죄 ,기타 강간 강제추행등,도시이외,149,2013
강력범죄 ,방화,도시이외,125,2013
절도범죄,절도,도시이외,15794,2013
폭력범죄 ,상해,도시이외,4549,2013
폭력범죄 ,폭행,도시이외,4877,2013
폭력범죄 ,체포 감금,도시이외,82,2013
폭력범죄 ,협박,도시이외,298,2013
폭력범죄 ,약취 유인,도시이외,19,2013
폭력범죄 ,폭력행위등,도시이외,2876,2013
폭력범죄 ,공갈,도시이외,192,2013
폭력범죄 ,손괴,도시이외,2985,2013
지능범죄 ,직무유기,도시이외,83,2013
지능범죄 ,직권남용,도시이외,43,2013
지능범죄 ,증수뢰,도시이외,35,2013
지능범죄 ,통화,도시이외,116,2013
지능범죄 ,문서 인장,도시이외,1027,2013
지능범죄 ,유가증권인지,도시이외,22,2013
지능범죄 ,사기,도시이외,18080,2013
지능범죄 ,횡령,도시이외,3041,2013
지능범죄 ,배임,도시이외,622,2013
풍속범죄 ,성풍속범죄,도시이외,576,2013
풍속범죄 ,도박범죄,도시이외,826,2013
특별경제범죄 ,특별경제범죄 ,도시이외,3624,2013
마약범죄,마약범죄,도시이외,430,2013
보건범죄,보건범죄,도시이외,949,2013
환경범죄,환경범죄,도시이외,625,2013
교통범죄,교통범죄,도시이외,45762,2013
노동범죄,노동범죄,도시이외,86,2013
안보범죄,안보범죄,도시이외,4,2013
선거범죄,선거범죄,도시이외,50,2013
병역범죄,병역범죄,도시이외,1360,2013
기타범죄,기타범죄,도시이외,17969,2013
